date,amount_JOD,type,merchant,is_fraud
2024-02-27,289.55325997288367,pos,Carrefour,0
2024-02-28,483.1762369105553,pos,Zain,0
2024-02-29,96.94000906514657,atm,Other,0
2024-03-01,124.31526145587029,atm,Carrefour,0
2024-03-02,65.074062523736,atm,Amazon,0
2024-03-03,665.4260401823922,online,Carrefour,0
2024-03-04,187.39016192542996,online,Aman Bank,0
2024-03-05,175.27701849479672,pos,Amazon,0
2024-03-06,284.1003974584206,online,Carrefour,0
2024-03-07,97.17283699421185,online,Carrefour,0
2024-03-08,657.3820140649349,atm,Aman Bank,0
2024-03-09,58.49118378513452,online,Carrefour,0
2024-03-10,63.36265346084784,online,Zain,0
2024-03-11,185.67288611946242,online,Carrefour,0
2024-03-12,254.22496846239378,online,Amazon,0
2024-03-13,89.88376253086251,pos,Carrefour,0
2024-03-14,16.436374806141703,online,Zain,0
2024-03-15,160.86517855189882,online,Carrefour,0
2024-03-16,338.8355368345847,pos,Other,0
2024-03-17,648.99922774547,online,Aman Bank,0
2024-03-18,313.02352969383867,atm,Zain,0
2024-03-19,101.3382603891674,online,Carrefour,0
2024-03-20,51.52989282842541,atm,Amazon,0
2024-03-21,237.8575094137266,online,Aman Bank,0
2024-03-22,140.59944679035326,atm,Amazon,0
2024-03-23,78.31065195989748,atm,Aman Bank,0
2024-03-24,73.24001620710986,atm,Carrefour,0
2024-03-25,142.29307207545875,online,Zain,0
2024-03-26,30.383533749521273,pos,Carrefour,0
2024-03-27,110.62771780075883,atm,Other,0
2024-03-28,219.50654489789267,pos,Carrefour,0
2024-03-29,241.04993537263758,atm,Zain,0
2024-03-30,99.83113762858036,online,Other,0
2024-03-31,510.78644099281183,online,Amazon,0
2024-04-01,151.0765876507309,online,Other,0
2024-04-02,607.7449241556736,online,Aman Bank,1
2024-04-03,156.06900942339058,online,Other,0
2024-04-04,60.527654690962095,online,Other,0
2024-04-05,137.2377237539682,online,Carrefour,0
2024-04-06,180.7793555396074,pos,Other,0
2024-04-07,372.4961487367169,atm,Carrefour,0
2024-04-08,81.72516259020642,pos,Aman Bank,0
2024-04-09,185.5240935155702,online,Amazon,0
2024-04-10,51.40010231021285,atm,Zain,0
2024-04-11,370.99641168935256,atm,Aman Bank,0
2024-04-12,501.45470684080107,pos,Zain,0
2024-04-13,85.48151710944792,pos,Zain,0
2024-04-14,30.102824536474024,pos,Other,0
2024-04-15,31.79766162520157,pos,Amazon,0
2024-04-16,134.11512228144215,atm,Other,0
2024-04-17,283.0314921343905,atm,Amazon,0
2024-04-18,32.44109895282257,atm,Zain,0
2024-04-19,228.3863929369758,pos,Other,0
2024-04-20,34.143584494764795,online,Aman Bank,0
2024-04-21,146.4924054970736,atm,Amazon,0
2024-04-22,156.48402036816907,atm,Carrefour,0
2024-04-23,1603.084838721066,online,Amazon,0
2024-04-24,40.548465263747765,online,Amazon,0
2024-04-25,204.0328146732354,online,Aman Bank,0
2024-04-26,327.25729394546835,atm,Other,0
2024-04-27,95.03273899437222,online,Aman Bank,0
2024-04-28,630.3943833734861,pos,Amazon,0
2024-04-29,412.19238021507476,pos,Aman Bank,0
2024-04-30,242.30795107059626,online,Amazon,0
2024-05-01,442.5897626089704,pos,Zain,0
2024-05-02,2477.3051654356555,pos,Aman Bank,1
2024-05-03,38.329297833176824,atm,Aman Bank,0
2024-05-04,1582.9862684003929,pos,Aman Bank,1
2024-05-05,106.96499474407652,atm,Zain,0
2024-05-06,399.55345627112786,online,Amazon,0
2024-05-07,210.6956938703962,atm,Amazon,0
2024-05-08,136.4359421012429,pos,Other,0
2024-05-09,50.528541661937815,pos,Other,0
2024-05-10,116.82228671338028,pos,Aman Bank,0
2024-05-11,110.79336626578348,online,Other,0
2024-05-12,70.06478101493997,atm,Zain,0
2024-05-13,80.52437320199081,online,Amazon,0
2024-05-14,21.66447853567657,atm,Amazon,0
2024-05-15,92.75937254258865,atm,Carrefour,0
2024-05-16,205.196552454549,atm,Amazon,0
2024-05-17,111.38729246450923,online,Amazon,0
2024-05-18,127.58338286159442,online,Zain,0
2024-05-19,161.45554139771437,pos,Aman Bank,0
2024-05-20,184.33060711796017,atm,Zain,0
2024-05-21,61.424502716915356,online,Amazon,0
2024-05-22,60.6275097688608,pos,Carrefour,0
2024-05-23,57.28749197194464,atm,Carrefour,0
2024-05-24,502.4051143342676,pos,Other,0
2024-05-25,129.02014312734696,atm,Amazon,0
2024-05-26,407.0868406109827,atm,Amazon,0
2024-05-27,34.771381042613775,online,Other,0
2024-05-28,1954.2255234904717,atm,Zain,1
2024-05-29,33.520234423381886,online,Other,0
2024-05-30,502.03282610438663,atm,Other,0
2024-05-31,241.38629511849106,pos,Amazon,0
2024-06-01,101.46248285938921,online,Other,0
2024-06-02,96.2654018948321,pos,Other,0
2024-06-03,416.1853490190263,pos,Carrefour,0
2024-06-04,150.9233280062155,pos,Carrefour,0
2024-06-05,314.121924551262,atm,Amazon,0
2024-06-06,421.7613743173135,atm,Carrefour,0
2024-06-07,100.33587668880568,atm,Aman Bank,0
2024-06-08,311.07614296175376,pos,Amazon,0
2024-06-09,106.25510927068994,pos,Zain,0
2024-06-10,4722.6195454941835,online,Carrefour,1
2024-06-11,62.447761545476276,atm,Other,0
2024-06-12,50.645789488618085,pos,Aman Bank,0
2024-06-13,178.76904938980525,pos,Aman Bank,0
2024-06-14,29.25133516378401,atm,Amazon,0
2024-06-15,119.1469890491696,online,Amazon,0
2024-06-16,251.3802689618612,online,Amazon,0
2024-06-17,116.39407562047617,pos,Aman Bank,0
2024-06-18,184.39423589780216,pos,Other,0
2024-06-19,272.28824242246293,pos,Amazon,0
2024-06-20,396.226660296654,atm,Other,0
2024-06-21,516.5792851029391,pos,Aman Bank,0
2024-06-22,69.35329231115811,atm,Amazon,0
2024-06-23,132.0332058948411,online,Amazon,0
2024-06-24,244.46766471426173,online,Carrefour,0
2024-06-25,255.20063541046565,pos,Other,0
2024-06-26,741.9259289411953,pos,Aman Bank,0
2024-06-27,160.70672329119336,online,Zain,0
2024-06-28,1178.1243892418463,atm,Zain,0
2024-06-29,115.1641385822367,pos,Carrefour,0
2024-06-30,124.2129928039522,atm,Zain,0
2024-07-01,161.50881120295045,atm,Aman Bank,0
2024-07-02,3770.425806192521,pos,Aman Bank,1
2024-07-03,81.46933705320305,pos,Amazon,0
2024-07-04,199.99816024832722,online,Carrefour,0
2024-07-05,39.32656657409844,online,Amazon,0
2024-07-06,1126.6600351170116,atm,Carrefour,1
2024-07-07,331.747325661548,atm,Amazon,0
2024-07-08,130.460389344591,atm,Amazon,0
2024-07-09,101.8315889475863,online,Amazon,0
2024-07-10,16.09058082118426,pos,Carrefour,0
2024-07-11,150.4516250753235,online,Aman Bank,0
2024-07-12,857.1187559254022,online,Zain,1
2024-07-13,85.54535046571775,online,Amazon,0
2024-07-14,126.7373673831364,pos,Aman Bank,0
2024-07-15,625.1125556786536,pos,Amazon,0
2024-07-16,531.9835669816223,pos,Zain,0
2024-07-17,619.8399744066895,pos,Carrefour,0
2024-07-18,346.9069958303053,atm,Carrefour,0
2024-07-19,1154.272646433421,atm,Carrefour,0
2024-07-20,13.539007417213945,online,Zain,0
2024-07-21,182.87179932021596,online,Other,0
2024-07-22,293.64607364151425,atm,Zain,0
2024-07-23,152.8688464047164,atm,Aman Bank,0
2024-07-24,109.9131889619913,online,Carrefour,0
2024-07-25,187.8703902050443,atm,Amazon,0
2024-07-26,213.43631664396324,online,Amazon,0
2024-07-27,213.37904379235556,atm,Other,0
2024-07-28,173.07752249275296,pos,Amazon,0
2024-07-29,48.767145358889934,online,Amazon,0
2024-07-30,74.18421248937956,atm,Other,0
2024-07-31,242.20403852054852,atm,Other,0
2024-08-01,114.78238894879854,online,Amazon,0
2024-08-02,52.75108170030968,online,Aman Bank,0
2024-08-03,126.78590061123157,pos,Zain,0
2024-08-04,91.87052617648713,online,Amazon,0
2024-08-05,44.61648673336177,online,Amazon,0
2024-08-06,66.76568966045949,online,Aman Bank,0
2024-08-07,271.1452063728205,atm,Zain,0
2024-08-08,69.63945530234517,online,Aman Bank,0
2024-08-09,169.69090245120793,pos,Zain,0
2024-08-10,125.67374919604065,pos,Carrefour,0
2024-08-11,93.79237580536005,pos,Amazon,0
2024-08-12,105.1164754780491,atm,Amazon,0
2024-08-13,8.159722543686087,atm,Carrefour,0
2024-08-14,111.58949617509727,pos,Other,0
2024-08-15,329.8661627882281,atm,Carrefour,0
2024-08-16,124.1100128121296,online,Zain,0
2024-08-17,663.0489355472481,pos,Aman Bank,0
2024-08-18,138.10872987481963,pos,Aman Bank,0
2024-08-19,63.2817884812526,atm,Amazon,0
2024-08-20,525.8243300083963,pos,Zain,0
2024-08-21,92.54085698238268,atm,Aman Bank,0
2024-08-22,277.87151281334843,pos,Other,0
2024-08-23,216.70277322001553,online,Carrefour,0
2024-08-24,57.27596498375418,online,Other,0
2024-08-25,217.76600702465515,atm,Aman Bank,0
2024-08-26,160.08317203281308,atm,Other,0
2024-08-27,155.11829561434897,online,Zain,0
2024-08-28,260.274925530735,online,Amazon,0
2024-08-29,630.1112194220087,atm,Other,0
2024-08-30,134.97589429446506,online,Zain,0
2024-08-31,1191.458116094755,atm,Carrefour,0
2024-09-01,24.062237417354908,pos,Zain,0
2024-09-02,332.0946995687233,pos,Amazon,0
2024-09-03,1455.4108712399318,online,Zain,1
2024-09-04,203.8025114064557,online,Zain,0
2024-09-05,201.37208627593387,online,Other,0
2024-09-06,45.07963038059615,atm,Aman Bank,0
2024-09-07,372.4019190690027,atm,Amazon,0
2024-09-08,112.3816171373886,atm,Zain,0
2024-09-09,245.4223822572531,pos,Amazon,1
2024-09-10,6406.004820353163,atm,Other,1
2024-09-11,84.17350478623774,online,Carrefour,0
2024-09-12,103.31079733566564,online,Aman Bank,0
2024-09-13,89.15510855360397,atm,Other,0
2024-09-14,590.201868970077,online,Aman Bank,0
2024-09-15,489.19522875483227,atm,Aman Bank,0
2024-09-16,469.89014119641655,atm,Amazon,0
2024-09-17,494.8986916819751,online,Carrefour,0
2024-09-18,129.41132633485321,online,Aman Bank,0
2024-09-19,74.47237861940366,pos,Other,0
2024-09-20,262.9079956468654,online,Zain,0
2024-09-21,366.51794873105024,atm,Aman Bank,0
2024-09-22,133.4865084697415,atm,Amazon,0
2024-09-23,683.5879990182582,online,Aman Bank,0
2024-09-24,333.68125675965825,pos,Other,0
2024-09-25,483.9135518949987,atm,Zain,0
2024-09-26,111.73546189953682,online,Other,0
2024-09-27,34.95997648167384,atm,Carrefour,0
2024-09-28,37.27059897749018,pos,Amazon,0
2024-09-29,281.75699946255105,online,Other,0
2024-09-30,68.25951748267055,atm,Other,0
2024-10-01,230.3708826467752,pos,Carrefour,0
2024-10-02,78.56188078735902,pos,Carrefour,0
2024-10-03,260.62776034234946,pos,Aman Bank,0
2024-10-04,524.1938702616911,online,Carrefour,0
2024-10-05,8322.249952609,online,Zain,1
2024-10-06,317.6061285567845,online,Zain,0
2024-10-07,163.91530822586805,pos,Zain,0
2024-10-08,124.85614426939226,pos,Carrefour,0
2024-10-09,51.524448830885,pos,Amazon,0
2024-10-10,158.60277360809246,online,Aman Bank,0
2024-10-11,404.3118521254211,pos,Carrefour,0
2024-10-12,182.74491811752787,atm,Carrefour,0
2024-10-13,72.4155584268055,atm,Amazon,0
2024-10-14,583.9232434638607,atm,Zain,0
2024-10-15,61.08471658959588,online,Other,0
2024-10-16,469.90282297759603,online,Other,0
2024-10-17,271.6436278417811,atm,Carrefour,0
2024-10-18,150.6540875102556,pos,Aman Bank,0
2024-10-19,61.92817631246455,online,Zain,0
2024-10-20,891.5027444270559,pos,Amazon,0
2024-10-21,365.2273664315281,atm,Carrefour,0
2024-10-22,468.7400109791528,online,Other,0
2024-10-23,32.30912684310688,online,Amazon,0
2024-10-24,266.69265224391233,pos,Aman Bank,0
2024-10-25,249.87927262558998,online,Amazon,0
2024-10-26,374.2367181258613,pos,Zain,0
2024-10-27,3616.9125021529485,online,Aman Bank,1
2024-10-28,848.6510049615338,online,Zain,0
2024-10-29,180.57913397085937,online,Zain,0
2024-10-30,198.00178066721278,pos,Carrefour,0
2024-10-31,1241.3237702870815,atm,Zain,0
2024-11-01,83.12734237089026,online,Aman Bank,0
2024-11-02,32.955608581034674,atm,Carrefour,0
2024-11-03,307.07597865003225,pos,Aman Bank,0
2024-11-04,236.74174041582097,pos,Carrefour,0
2024-11-05,275.4369405386945,online,Other,0
2024-11-06,23.625561842241996,atm,Carrefour,0
2024-11-07,147.17572486588747,atm,Amazon,0
2024-11-08,385.7759480922826,pos,Other,0
2024-11-09,37.15676423065637,online,Aman Bank,0
2024-11-10,45.263586501195256,online,Other,0
2024-11-11,75.39446993033673,online,Other,0
2024-11-12,1020.4062336095775,pos,Zain,0
2024-11-13,456.7627609835501,pos,Aman Bank,0
2024-11-14,1816.0440581182581,atm,Zain,1
2024-11-15,77.78767819745302,atm,Other,0
2024-11-16,378.6780698250267,online,Aman Bank,0
2024-11-17,591.1553159251722,atm,Carrefour,0
2024-11-18,334.04505989491315,pos,Amazon,0
2024-11-19,287.9155580274711,pos,Aman Bank,0
2024-11-20,180.02887424569022,online,Other,0
2024-11-21,149.92344886898687,online,Carrefour,0
2024-11-22,247.06672060807995,online,Zain,0
2024-11-23,212.8007835740625,pos,Aman Bank,0
2024-11-24,328.80056783273454,pos,Other,0
2024-11-25,102.9357111385369,online,Amazon,0
2024-11-26,240.4086052043056,online,Aman Bank,0
2024-11-27,73.12561407225675,atm,Amazon,0
2024-11-28,90.59053017574357,atm,Amazon,0
2024-11-29,79.4848932241213,online,Aman Bank,0
2024-11-30,152.66979839592625,atm,Zain,0
2024-12-01,358.79295107142417,atm,Carrefour,0
2024-12-02,370.20667807265306,atm,Amazon,0
2024-12-03,403.69996001247216,atm,Amazon,0
2024-12-04,30.919847894983246,atm,Amazon,0
2024-12-05,141.89673996767183,pos,Zain,0
2024-12-06,102.44390396682668,atm,Zain,0
2024-12-07,318.34252191175756,pos,Carrefour,0
2024-12-08,50.175663402454184,atm,Aman Bank,0
2024-12-09,32.95973704302727,pos,Amazon,0
2024-12-10,114.04439665071378,pos,Zain,0
2024-12-11,427.9791195984096,online,Aman Bank,0
2024-12-12,136.5595485363181,atm,Aman Bank,0
2024-12-13,168.23464483049585,atm,Amazon,0
2024-12-14,168.47649840740428,pos,Aman Bank,0
2024-12-15,52.130556126802865,atm,Amazon,0
2024-12-16,15.090037890834312,atm,Carrefour,0
2024-12-17,219.29740358715964,online,Zain,0
2024-12-18,1420.214466312049,atm,Amazon,0
2024-12-19,243.20367803112842,online,Other,0
2024-12-20,132.29197222840725,atm,Carrefour,0
2024-12-21,281.44037780723227,pos,Zain,0
2024-12-22,7183.827982240827,online,Amazon,1
2024-12-23,224.36119883796147,pos,Carrefour,0
2024-12-24,122.08252231908241,pos,Other,0
2024-12-25,837.016970738435,pos,Aman Bank,1
2024-12-26,61.805720622052064,pos,Amazon,0
2024-12-27,328.06338384060166,pos,Aman Bank,0
2024-12-28,220.3389308004304,pos,Carrefour,0
2024-12-29,150.32273323734782,pos,Aman Bank,0
2024-12-30,533.035538893896,atm,Amazon,0
2024-01-01,281.6939716302842,online,Amazon,0
2024-01-02,402.72297487611934,atm,Carrefour,0
2024-01-03,168.62102327888775,online,Zain,0
2024-01-04,183.22999209820338,online,Amazon,0
2024-01-05,322.76489167842004,pos,Other,0
2024-01-06,248.73885699819607,atm,Carrefour,0
2024-01-07,170.79159980723554,pos,Aman Bank,0
2024-01-08,1209.3849638322959,atm,Amazon,1
2024-01-09,45.14935213808245,pos,Other,0
2024-01-10,173.1002160728735,atm,Amazon,0
2024-01-11,103.58274168158523,pos,Amazon,0
2024-01-12,46.149369490909336,atm,Zain,0
2024-01-13,1045.7399826924625,atm,Carrefour,0
2024-01-14,544.0932067140754,online,Amazon,0
2024-01-15,210.73276328177263,atm,Other,0
2024-01-16,369.7260681656895,online,Aman Bank,0
2024-01-17,183.44880864695364,online,Amazon,0
2024-01-18,196.20326645748062,pos,Zain,0
2024-01-19,2376.697548709361,online,Aman Bank,0
2024-01-20,90.58875149303056,atm,Carrefour,0
2024-01-21,365.630006547943,online,Amazon,0
2024-01-22,54.281104967212805,online,Other,0
2024-01-23,43.87663304813152,pos,Other,0
2024-01-24,56.5023005683353,atm,Other,0
2024-01-25,125.67441023586385,pos,Other,0
2024-01-26,69.07643523053088,atm,Amazon,0
2024-01-27,265.612798734899,atm,Zain,0
2024-01-28,115.17853714181356,pos,Aman Bank,0
2024-01-29,18.027527330242204,atm,Aman Bank,0
2024-01-30,438.7903662047457,online,Carrefour,0
2024-01-31,52.256092846085956,atm,Aman Bank,0
2024-02-01,2151.2234585583537,pos,Other,1
2024-02-02,99.75478682385719,online,Zain,0
2024-02-03,120.40555629721982,online,Carrefour,0
2024-02-04,579.1688668605157,atm,Amazon,1
2024-02-05,36.91997882253752,pos,Amazon,0
2024-02-06,145.04943158379655,online,Zain,0
2024-02-07,185.6925789507786,atm,Carrefour,0
2024-02-08,194.28097249365493,atm,Aman Bank,0
2024-02-09,256.41523194703956,atm,Carrefour,0
2024-02-10,282.8174021342046,atm,Aman Bank,0
2024-02-11,233.98702823355984,online,Aman Bank,0
2024-02-12,112.13120760598542,online,Other,0
2024-02-13,13.562459903919088,online,Other,0
2024-02-14,423.14078881841726,atm,Amazon,0
2024-02-15,26.44868167398711,pos,Carrefour,0
2024-02-16,57.94528252290329,atm,Zain,0
2024-02-17,232.87513582467156,pos,Other,0
2024-02-18,126.57668570151294,online,Aman Bank,0
2024-02-19,96.30584864269453,pos,Aman Bank,0
2024-02-20,521.4126375188989,online,Other,0
2024-02-21,590.5325021617725,atm,Carrefour,0
2024-02-22,104.12386601927838,atm,Amazon,0
2024-02-23,44.33367874551201,atm,Zain,0
2024-02-24,313.5882285351406,atm,Carrefour,0
2024-02-25,191.71859021601244,atm,Zain,0
2024-02-26,260.8023081138946,atm,Zain,0
2024-02-27,129.25309794263563,pos,Other,0
2024-02-28,44.14178641047273,atm,Zain,0
2024-02-29,44.24025102805739,atm,Carrefour,0
2024-03-01,40.51144853556178,atm,Zain,0
2024-03-02,363.7350133490195,atm,Zain,0
2024-03-03,45.95282104603796,atm,Carrefour,0
2024-03-04,86.13034205936314,pos,Aman Bank,0
2024-03-05,324.33484668628057,pos,Amazon,0
2024-03-06,571.0787604782372,online,Carrefour,0
2024-03-07,69.70570819118714,pos,Other,0
2024-03-08,257.5428554796149,online,Aman Bank,0
2024-03-09,653.1523776529627,atm,Aman Bank,0
2024-03-10,530.2499013991279,online,Amazon,0
2024-03-11,947.5009191956699,online,Zain,0
2024-03-12,382.4812575509303,atm,Carrefour,0
2024-03-13,567.7809860239089,atm,Zain,0
2024-03-14,1114.3458571877652,atm,Aman Bank,0
2024-03-15,311.60573871468625,online,Aman Bank,0
2024-03-16,170.0599971152099,online,Amazon,0
2024-03-17,150.8630697498801,atm,Amazon,0
2024-03-18,291.7325334115222,atm,Other,0
2024-03-19,369.47127440977135,online,Other,0
2024-03-20,1104.7287985465935,atm,Amazon,1
2024-03-21,196.04623331418682,online,Carrefour,0
2024-03-22,223.99136578921974,pos,Zain,0
2024-03-23,111.22649162799205,pos,Other,0
2024-03-24,160.05896115408297,atm,Zain,0
2024-03-25,921.8362891040092,atm,Zain,0
2024-03-26,11.07721648897759,atm,Aman Bank,0
2024-03-27,10451.159826176467,online,Aman Bank,1
2024-03-28,224.56106581219368,atm,Aman Bank,0
2024-03-29,706.9636741062982,online,Aman Bank,0
2024-03-30,917.8089432976449,atm,Aman Bank,0
2024-03-31,59.74371085337887,online,Zain,0
2024-04-01,205.588961853458,online,Other,0
2024-04-02,261.6833815625191,online,Carrefour,0
2024-04-03,153.40990266530977,pos,Zain,0
2024-04-04,422.5744378847287,online,Zain,0
2024-04-05,79.29061869292086,pos,Carrefour,0
2024-04-06,804.1396336363416,atm,Other,0
2024-04-07,177.06804208661947,online,Carrefour,0
2024-04-08,6435.162469778576,pos,Amazon,1
2024-04-09,436.68910377465966,pos,Amazon,0
2024-04-10,319.6502970230183,online,Other,0
2024-04-11,347.6281926467413,pos,Other,0
2024-04-12,78.90644721486125,atm,Other,0
2024-04-13,137.92080145553717,atm,Aman Bank,0
2024-04-14,734.928029322551,online,Zain,0
2024-04-15,57.492438849028225,online,Zain,0
2024-04-16,263.00317809957636,pos,Amazon,0
2024-04-17,112.7220547442345,online,Amazon,0
2024-04-18,186.563513960756,online,Carrefour,0
2024-04-19,139.4386440543425,atm,Other,0
2024-04-20,92.14337876544309,pos,Amazon,0
2024-04-21,604.4442646264393,online,Aman Bank,0
2024-04-22,36.899505651193685,atm,Amazon,0
2024-04-23,577.7424768736283,atm,Other,0
2024-04-24,91.63207082886784,atm,Amazon,0
2024-04-25,111.09153085278926,online,Other,0
2024-04-26,62.81556150893452,atm,Zain,0
2024-04-27,50.86786136553597,pos,Amazon,0
2024-04-28,126.16393265621998,pos,Amazon,0
2024-04-29,77.30713727782276,pos,Carrefour,0
2024-04-30,198.35646023955553,atm,Aman Bank,0
2024-05-01,52.22971744288929,online,Other,0
2024-05-02,599.6526965744825,pos,Carrefour,0
2024-05-03,29.58808892145149,atm,Aman Bank,0
2024-05-04,78.90979229230949,pos,Zain,0
2024-05-05,102.38341015556769,online,Other,0
2024-05-06,262.4486020669278,pos,Other,0
2024-05-07,279.5495470411024,pos,Zain,0
2024-05-08,350.26902269840934,online,Aman Bank,0
2024-05-09,78.68874245602781,online,Aman Bank,0
2024-05-10,671.6641149626075,pos,Carrefour,0
2024-05-11,179.64549608341198,online,Zain,0
2024-05-12,49.534091065920826,pos,Amazon,0
2024-05-13,54.33630784298683,atm,Amazon,0
2024-05-14,18.139294416459776,atm,Amazon,0
2024-05-15,43.55066790692051,pos,Aman Bank,0
2024-05-16,302.9509271190496,online,Other,0
2024-05-17,44.98989464636229,atm,Aman Bank,0
2024-05-18,843.9749600238955,online,Other,0
2024-05-19,110.3890307101678,online,Other,0
2024-05-20,102.65544556782109,online,Zain,0
2024-05-21,330.5513310507195,online,Zain,0
2024-05-22,572.8716319655676,online,Carrefour,0
2024-05-23,300.75049491823324,pos,Amazon,0
2024-05-24,113.48214231131264,pos,Amazon,0
2024-05-25,145.247064527707,pos,Carrefour,0
2024-05-26,62.31401918850544,pos,Carrefour,0
2024-05-27,302.7862957727952,pos,Aman Bank,0
2024-05-28,396.87237617513716,atm,Carrefour,0
2024-05-29,20.12505281541217,pos,Aman Bank,0
2024-05-30,332.7791320816297,online,Aman Bank,0
2024-05-31,81.33665881089802,pos,Other,0
2024-06-01,46.16977665772318,atm,Aman Bank,0
2024-06-02,129.64546543584933,atm,Carrefour,0
2024-06-03,398.171618713715,pos,Zain,0
2024-06-04,970.3258134316336,atm,Aman Bank,0
2024-06-05,362.0705585641248,pos,Aman Bank,0
2024-06-06,139.140609887332,pos,Carrefour,0
2024-06-07,53.9189228068539,pos,Amazon,0
2024-06-08,32.74416370182668,atm,Aman Bank,0
2024-06-09,226.3482786059881,online,Zain,0
2024-06-10,207.45152075869257,pos,Aman Bank,0
2024-06-11,246.82668481632865,pos,Aman Bank,0
2024-06-12,224.58253443766407,pos,Zain,0
2024-06-13,51.23869641852614,atm,Amazon,0
2024-06-14,75.39557602714486,atm,Other,0
2024-06-15,113.22617715018788,atm,Aman Bank,0
2024-06-16,401.41197694059156,pos,Other,0
2024-06-17,122.19516630242153,online,Other,0
2024-06-18,46.557925815240274,atm,Zain,0
2024-06-19,108.19259992021725,online,Carrefour,0
2024-06-20,60.95993854342768,online,Other,0
2024-06-21,127.43277598140394,online,Carrefour,0
2024-06-22,820.3185661531938,online,Aman Bank,0
2024-06-23,150.07390190965666,atm,Other,0
2024-06-24,24.067478412522373,atm,Aman Bank,0
2024-06-25,1296.236569424837,online,Aman Bank,0
2024-06-26,190.8613245385354,online,Amazon,0
2024-06-27,422.41002283353896,pos,Amazon,0
2024-06-28,143.02651698326213,pos,Aman Bank,0
2024-06-29,218.5296558672837,online,Amazon,0
2024-06-30,155.492906610922,pos,Carrefour,0
2024-07-01,160.7403954328229,online,Other,0
2024-07-02,296.67370875454986,online,Amazon,0
2024-07-03,508.6841579773735,online,Zain,0
2024-07-04,120.37071546232286,pos,Zain,0
2024-07-05,108.81746092232633,online,Other,0
2024-07-06,111.098904418288,pos,Other,0
2024-07-07,60.53044544954586,atm,Other,0
2024-07-08,12.991813601579667,pos,Zain,0
2024-07-09,554.1247288741181,atm,Aman Bank,0
2024-07-10,425.51289113237357,atm,Carrefour,1
2024-07-11,171.81122060946444,atm,Carrefour,0
2024-07-12,100.00017140266543,pos,Carrefour,0
2024-07-13,312.4287264939356,atm,Carrefour,0
2024-07-14,806.3112236858093,online,Aman Bank,1
2024-07-15,127.1870939562196,online,Other,0
2024-07-16,787.409715817835,online,Carrefour,0
2024-07-17,33.677466698172864,online,Carrefour,0
2024-07-18,136.69533825258557,pos,Zain,0
2024-07-19,36.55973314862794,online,Aman Bank,0
2024-07-20,86.47126004541427,pos,Other,0
2024-07-21,181.64884353017112,pos,Other,0
2024-07-22,790.5927978701111,online,Carrefour,0
2024-07-23,42.97392331607046,atm,Zain,0
2024-07-24,62.225761616800135,online,Aman Bank,0
2024-07-25,278.24890799411077,pos,Carrefour,0
2024-07-26,83.85838633766053,pos,Aman Bank,0
2024-07-27,627.749332835103,pos,Zain,0
2024-07-28,693.4986773086472,pos,Amazon,0
2024-07-29,777.2040804972945,online,Amazon,0
2024-07-30,663.0447657456716,pos,Other,0
2024-07-31,383.63834507175216,online,Zain,0
2024-08-01,395.47761735002996,atm,Carrefour,0
2024-08-02,187.09991043423653,pos,Zain,0
2024-08-03,207.71084830411976,atm,Zain,0
2024-08-04,63.381406970172755,online,Carrefour,0
2024-08-05,724.3914313065885,online,Carrefour,0
2024-08-06,329.13611481389034,pos,Aman Bank,0
2024-08-07,55.81104739811809,atm,Aman Bank,0
2024-08-08,369.2849338555799,atm,Zain,0
2024-08-09,383.12335669461874,pos,Other,0
2024-08-10,255.45584135834042,atm,Zain,0
2024-08-11,427.77246801010506,online,Aman Bank,0
2024-08-12,217.86437869999395,online,Aman Bank,0
2024-08-13,165.7400821732729,atm,Zain,0
2024-08-14,59.549934253431566,online,Carrefour,0
2024-08-15,114.98492553731673,atm,Aman Bank,0
2024-08-16,495.30321608328643,atm,Zain,0
2024-08-17,42.8901231333328,online,Zain,0
2024-08-18,96.45612937011221,atm,Aman Bank,0
2024-08-19,48.8806615163467,atm,Aman Bank,0
2024-08-20,337.1645530414775,online,Aman Bank,0
2024-08-21,37.19338251449307,pos,Amazon,0
2024-08-22,122.79989969819073,pos,Carrefour,0
2024-08-23,1260.7346533023915,atm,Zain,0
2024-08-24,333.1944669574918,pos,Zain,0
2024-08-25,289.44230965943007,atm,Amazon,0
2024-08-26,484.2031678691701,online,Amazon,0
2024-08-27,241.27708514549525,pos,Other,0
2024-08-28,137.68890798010858,online,Other,0
2024-08-29,31.12443894778949,pos,Carrefour,0
2024-08-30,236.67011192657196,online,Other,0
2024-08-31,74.23405596494894,pos,Amazon,0
2024-09-01,1306.8041784149618,online,Amazon,0
2024-09-02,40.30344389191994,atm,Other,0
2024-09-03,19.58861565292788,atm,Aman Bank,0
2024-09-04,715.3099600048014,pos,Amazon,0
2024-09-05,29.75338360294163,online,Amazon,0
2024-09-06,272.7832587006224,atm,Zain,0
2024-09-07,173.91782273198996,atm,Zain,0
2024-09-08,165.99455999566428,online,Zain,0
2024-09-09,183.10684233206965,pos,Aman Bank,0
2024-09-10,88.70862613774331,online,Carrefour,0
2024-09-11,82.10438070849305,atm,Amazon,0
2024-09-12,171.66848972562246,pos,Carrefour,0
2024-09-13,152.0822758312358,online,Amazon,0
